number,yearly_avg,monthly_avg,weekly_avg,daily_avg,hourly_avg
81356,1.0,1.0,1.0,1.0,1.0
21998,2.0,2.0,2.0,2.0,1.0
03918,7.0,7.0,7.0,7.0,3.5
04952,2.0,2.0,2.0,2.0,1.0
98262,27.0,9.0,6.75,5.4,3.0
89527,7.0,1.75,1.75,1.75,1.4
09019,8.0,8.0,8.0,2.6666666666666665,2.0
03855,1.0,1.0,1.0,1.0,1.0
79256,10.0,10.0,2.0,1.4285714285714286,1.25
52898,2.0,2.0,1.0,1.0,1.0
79112,10.0,10.0,10.0,5.0,5.0
66299,1.0,1.0,1.0,1.0,1.0
72265,2.0,2.0,2.0,2.0,2.0
75004,25.0,12.5,5.0,2.5,1.4705882352941178
36040,5.0,5.0,5.0,2.5,1.6666666666666667
24310,15.0,15.0,15.0,5.0,3.0
28737,2.0,2.0,2.0,2.0,2.0
54643,2.0,2.0,2.0,2.0,2.0
65236,1.0,1.0,1.0,1.0,1.0
43981,1.0,1.0,1.0,1.0,1.0
55995,4.0,4.0,4.0,2.0,2.0
42099,2.0,2.0,2.0,1.0,1.0
40406,1.0,1.0,1.0,1.0,1.0
21295,1.0,1.0,1.0,1.0,1.0
88342,1.0,1.0,1.0,1.0,1.0
91309,27.0,27.0,27.0,13.5,6.75
87875,4.0,4.0,2.0,2.0,1.3333333333333333
37543,4.0,4.0,4.0,4.0,4.0
70986,1.0,1.0,1.0,1.0,1.0
90752,16.0,16.0,16.0,5.333333333333333,4.0
43508,3.0,1.5,1.5,1.5,1.0
57710,16.0,5.333333333333333,1.7777777777777777,1.3333333333333333,1.0666666666666667
59743,1.0,1.0,1.0,1.0,1.0
37717,12.0,12.0,6.0,6.0,4.0
96294,2.0,2.0,2.0,2.0,2.0
85180,20.0,10.0,4.0,1.5384615384615385,1.4285714285714286
66379,8.0,4.0,4.0,4.0,2.6666666666666665
37939,6.0,6.0,6.0,3.0,3.0
71788,2.0,2.0,1.0,1.0,1.0
12087,5.0,5.0,2.5,1.6666666666666667,1.6666666666666667
70711,4.0,4.0,4.0,4.0,4.0
27572,5.0,5.0,2.5,2.5,2.5
12325,14.0,14.0,14.0,4.666666666666667,3.5
38418,1.0,1.0,1.0,1.0,1.0
77523,1.0,1.0,1.0,1.0,1.0
28125,1.0,1.0,1.0,1.0,1.0
87163,45.0,45.0,11.25,3.75,3.0
16812,6.0,6.0,6.0,3.0,3.0
82514,4.0,4.0,4.0,4.0,4.0
88076,3.0,3.0,3.0,1.0,1.0
58386,7.0,3.5,2.3333333333333335,2.3333333333333335,1.75
04457,1.0,1.0,1.0,1.0,1.0
76610,3.0,3.0,3.0,1.0,1.0
64166,1.0,1.0,1.0,1.0,1.0
26305,1.0,1.0,1.0,1.0,1.0
82323,1.0,1.0,1.0,1.0,1.0
81565,5.0,2.5,1.6666666666666667,1.0,1.0
13440,3.0,3.0,3.0,1.5,1.5
62664,20.0,20.0,20.0,6.666666666666667,5.0
44924,6.0,6.0,6.0,6.0,6.0
86690,41.0,41.0,41.0,8.2,5.125
30243,1.0,1.0,1.0,1.0,1.0
71496,2.0,1.0,1.0,1.0,1.0
61462,20.0,20.0,6.666666666666667,4.0,3.3333333333333335
00305,4.0,4.0,4.0,2.0,2.0
25834,2.0,2.0,2.0,2.0,2.0
02324,1.0,1.0,1.0,1.0,1.0
12803,8.0,8.0,8.0,2.0,1.6
35300,8.0,8.0,1.6,1.1428571428571428,1.0
34966,2.0,2.0,2.0,2.0,1.0
12220,2.0,2.0,2.0,2.0,2.0
31175,6.0,6.0,3.0,3.0,3.0
00039,1.0,1.0,1.0,1.0,1.0
76070,2.0,2.0,2.0,1.0,1.0
95943,7.0,7.0,7.0,1.75,1.4
96535,3.0,3.0,3.0,1.5,1.0
60225,3.0,1.5,1.0,1.0,1.0
51250,1.0,1.0,1.0,1.0,1.0
16333,27.0,27.0,27.0,6.75,3.857142857142857
47867,43.0,43.0,43.0,21.5,10.75
65988,5.0,2.5,1.0,1.0,1.0
86008,5.0,5.0,5.0,1.6666666666666667,1.6666666666666667
07395,1.0,1.0,1.0,1.0,1.0
45970,1.0,1.0,1.0,1.0,1.0
62773,3.0,3.0,3.0,3.0,1.5
89198,2.0,2.0,2.0,2.0,2.0
88276,8.0,8.0,8.0,2.6666666666666665,2.0
76411,6.0,2.0,1.2,1.2,1.2
03720,1.0,1.0,1.0,1.0,1.0
37751,1.0,1.0,1.0,1.0,1.0
66606,3.0,1.5,1.5,1.5,1.0
32135,5.0,5.0,5.0,5.0,2.5
44268,5.0,2.5,1.6666666666666667,1.25,1.0
35600,2.0,2.0,2.0,2.0,2.0
51039,1.0,1.0,1.0,1.0,1.0
91314,23.0,23.0,23.0,4.6,2.3
02490,4.0,4.0,4.0,4.0,4.0
81576,12.0,6.0,3.0,2.0,1.2
33211,6.0,6.0,6.0,6.0,6.0
92914,12.0,12.0,12.0,4.0,2.4
99039,6.0,6.0,6.0,6.0,6.0
27239,20.0,6.666666666666667,4.0,2.5,1.5384615384615385
57600,27.0,13.5,5.4,3.375,2.076923076923077
03448,3.0,1.5,1.5,1.5,1.5
13743,27.0,13.5,3.857142857142857,2.25,1.6875
07628,2.0,2.0,2.0,2.0,1.0
86602,6.0,3.0,3.0,1.5,1.5
00724,22.0,7.333333333333333,7.333333333333333,5.5,3.6666666666666665
81028,1.0,1.0,1.0,1.0,1.0
12639,1.0,1.0,1.0,1.0,1.0
15669,10.0,10.0,10.0,2.0,1.4285714285714286
70493,2.0,2.0,2.0,1.0,1.0
10037,1.0,1.0,1.0,1.0,1.0
62978,15.0,15.0,15.0,3.0,2.5
41567,1.0,1.0,1.0,1.0,1.0
04817,1.0,1.0,1.0,1.0,1.0
59423,1.0,1.0,1.0,1.0,1.0
50275,1.0,1.0,1.0,1.0,1.0
13019,1.0,1.0,1.0,1.0,1.0
68928,14.0,14.0,14.0,3.5,3.5
76902,9.0,9.0,4.5,1.8,1.5
11584,3.0,3.0,3.0,3.0,3.0
01304,1.0,1.0,1.0,1.0,1.0
89030,8.0,8.0,8.0,2.0,1.6
64654,57.0,28.5,9.5,5.181818181818182,3.8
24898,1.0,1.0,1.0,1.0,1.0
82648,6.0,6.0,6.0,3.0,2.0
07994,19.0,19.0,19.0,19.0,9.5
13912,26.0,26.0,26.0,6.5,4.333333333333333
67341,7.0,7.0,7.0,7.0,3.5
40786,11.0,11.0,2.2,1.8333333333333333,1.8333333333333333
90177,1.0,1.0,1.0,1.0,1.0
24537,1.0,1.0,1.0,1.0,1.0
47669,17.0,17.0,17.0,2.8333333333333335,2.125
39213,9.0,9.0,9.0,4.5,2.25
32232,1.0,1.0,1.0,1.0,1.0
98399,8.0,8.0,4.0,4.0,4.0
15740,38.0,38.0,38.0,9.5,3.1666666666666665
62534,1.0,1.0,1.0,1.0,1.0
36877,11.0,11.0,11.0,3.6666666666666665,3.6666666666666665
07815,2.0,2.0,2.0,1.0,1.0
16379,26.0,26.0,26.0,6.5,3.25
98785,5.0,5.0,1.6666666666666667,1.0,1.0
20753,19.0,6.333333333333333,4.75,1.9,1.5833333333333333
09293,17.0,17.0,4.25,2.125,2.125
82521,1.0,1.0,1.0,1.0,1.0
26548,19.0,9.5,3.8,2.375,2.375
32060,3.0,3.0,3.0,1.5,1.0
91356,2.0,2.0,2.0,2.0,1.0
80234,9.0,9.0,9.0,4.5,4.5
23912,11.0,11.0,11.0,2.75,2.75
17756,8.0,8.0,8.0,4.0,4.0
98713,3.0,3.0,3.0,1.5,1.0
59863,3.0,3.0,1.0,1.0,1.0
28383,3.0,1.5,1.5,1.0,1.0
29788,1.0,1.0,1.0,1.0,1.0
42680,1.0,1.0,1.0,1.0,1.0
45554,2.0,2.0,2.0,1.0,1.0
14393,3.0,3.0,3.0,1.0,1.0
74576,14.0,4.666666666666667,3.5,2.0,1.2727272727272727
62902,8.0,8.0,8.0,8.0,4.0
10608,183.0,91.5,36.6,10.764705882352942,9.631578947368421
52363,2.0,2.0,2.0,2.0,2.0
08793,5.0,5.0,5.0,5.0,1.6666666666666667
72585,68.0,34.0,22.666666666666668,8.5,3.7777777777777777
18791,4.0,2.0,1.3333333333333333,1.3333333333333333,1.0
74567,12.0,12.0,12.0,6.0,4.0
99424,2.0,2.0,2.0,2.0,2.0
98345,2.0,2.0,2.0,2.0,2.0
40161,8.0,8.0,2.6666666666666665,2.6666666666666665,2.6666666666666665
65244,1.0,1.0,1.0,1.0,1.0
29933,1.0,1.0,1.0,1.0,1.0
54702,9.0,9.0,9.0,4.5,2.25
78301,3.0,3.0,3.0,1.5,1.5
95611,27.0,13.5,5.4,3.0,1.9285714285714286
28250,6.0,6.0,6.0,6.0,3.0
93621,44.0,44.0,11.0,4.888888888888889,2.4444444444444446
96861,3.0,1.5,1.5,1.5,1.5
42037,6.0,6.0,6.0,6.0,6.0
04553,9.0,9.0,9.0,4.5,4.5
26694,21.0,21.0,7.0,5.25,4.2
12411,10.0,10.0,10.0,2.5,1.25
61995,3.0,1.5,1.5,1.5,1.0
66444,12.0,12.0,3.0,2.4,1.5
60502,5.0,5.0,2.5,1.6666666666666667,1.6666666666666667
43874,4.0,4.0,4.0,2.0,2.0
52535,2.0,2.0,2.0,2.0,2.0
52827,1.0,1.0,1.0,1.0,1.0
65104,12.0,12.0,3.0,1.7142857142857142,1.5
09660,4.0,2.0,2.0,1.3333333333333333,1.3333333333333333
72096,15.0,15.0,15.0,7.5,5.0
06461,10.0,10.0,10.0,3.3333333333333335,2.0
16502,3.0,3.0,1.5,1.0,1.0
37078,6.0,6.0,6.0,3.0,1.5
60332,5.0,5.0,5.0,5.0,5.0
99474,1.0,1.0,1.0,1.0,1.0
05122,1.0,1.0,1.0,1.0,1.0
27407,2.0,2.0,2.0,2.0,2.0
32192,1.0,1.0,1.0,1.0,1.0
81148,22.0,22.0,22.0,4.4,2.0
53880,1.0,1.0,1.0,1.0,1.0
46505,1.0,1.0,1.0,1.0,1.0
79863,11.0,11.0,11.0,5.5,3.6666666666666665
05678,1.0,1.0,1.0,1.0,1.0
47329,6.0,3.0,2.0,2.0,1.0
20267,1.0,1.0,1.0,1.0,1.0
56200,94.0,94.0,94.0,18.8,9.4
37536,2.0,2.0,2.0,1.0,1.0
31030,4.0,4.0,4.0,1.3333333333333333,1.3333333333333333
24156,76.0,38.0,12.666666666666666,5.428571428571429,2.375
21793,4.0,4.0,1.3333333333333333,1.0,1.0
56481,1.0,1.0,1.0,1.0,1.0
22463,2.0,2.0,1.0,1.0,1.0
28054,34.0,17.0,6.8,3.7777777777777777,2.8333333333333335
99267,10.0,10.0,10.0,5.0,3.3333333333333335
75635,3.0,3.0,3.0,3.0,3.0
80472,1.0,1.0,1.0,1.0,1.0
88846,7.0,7.0,7.0,7.0,7.0
35194,11.0,11.0,11.0,3.6666666666666665,2.75
23055,30.0,30.0,6.0,3.0,2.0
61501,2.0,2.0,2.0,2.0,2.0
12567,5.0,5.0,5.0,5.0,5.0
14675,1.0,1.0,1.0,1.0,1.0
33953,10.0,10.0,5.0,3.3333333333333335,1.4285714285714286
26128,6.0,6.0,6.0,3.0,3.0
36056,1.0,1.0,1.0,1.0,1.0
51399,8.0,8.0,8.0,8.0,8.0
17888,5.0,2.5,1.6666666666666667,1.6666666666666667,1.25
97417,9.0,9.0,3.0,2.25,1.2857142857142858
13739,8.0,8.0,8.0,4.0,4.0
22104,13.0,13.0,13.0,13.0,6.5
71593,16.0,16.0,16.0,2.6666666666666665,2.2857142857142856
29518,3.0,3.0,3.0,1.5,1.5
03078,10.0,5.0,2.5,1.6666666666666667,1.25
20930,3.0,3.0,3.0,3.0,3.0
68478,3.0,3.0,1.5,1.0,1.0
30219,5.0,2.5,1.6666666666666667,1.6666666666666667,1.25
10266,2.0,2.0,2.0,2.0,2.0
74828,4.0,4.0,4.0,4.0,4.0
49148,3.0,3.0,1.0,1.0,1.0
02393,1.0,1.0,1.0,1.0,1.0
76032,12.0,12.0,12.0,12.0,12.0
77520,1.0,1.0,1.0,1.0,1.0
66086,3.0,3.0,3.0,1.5,1.0
31921,51.0,51.0,12.75,6.375,3.4
30059,9.0,9.0,9.0,4.5,1.5
00701,1.0,1.0,1.0,1.0,1.0
48225,5.0,2.5,2.5,2.5,2.5
16506,1.0,1.0,1.0,1.0,1.0
87536,27.0,13.5,13.5,13.5,5.4
50398,17.0,17.0,17.0,5.666666666666667,3.4
75183,20.0,20.0,20.0,20.0,10.0
03186,7.0,7.0,2.3333333333333335,2.3333333333333335,1.4
92217,21.0,21.0,21.0,5.25,3.5
89289,1.0,1.0,1.0,1.0,1.0
85663,7.0,7.0,7.0,7.0,7.0
36592,6.0,6.0,6.0,6.0,3.0
71750,41.0,20.5,8.2,2.7333333333333334,1.7826086956521738
57654,2.0,2.0,2.0,2.0,2.0
58603,7.0,3.5,3.5,1.75,1.1666666666666667
32544,1.0,1.0,1.0,1.0,1.0
68742,5.0,2.5,1.6666666666666667,1.6666666666666667,1.6666666666666667
78469,11.0,11.0,3.6666666666666665,2.75,1.375
18738,1.0,1.0,1.0,1.0,1.0
11716,4.0,4.0,4.0,4.0,2.0
35847,5.0,5.0,5.0,2.5,1.25
98875,1.0,1.0,1.0,1.0,1.0
80711,2.0,2.0,2.0,1.0,1.0
61093,9.0,4.5,3.0,1.2857142857142858,1.125
26740,3.0,3.0,3.0,1.5,1.0
94686,4.0,2.0,2.0,1.3333333333333333,1.3333333333333333
27143,3.0,3.0,3.0,1.0,1.0
98495,1.0,1.0,1.0,1.0,1.0
13682,2.0,1.0,1.0,1.0,1.0
34091,5.0,5.0,5.0,2.5,1.6666666666666667
52849,1.0,1.0,1.0,1.0,1.0
64570,30.0,30.0,30.0,30.0,30.0
80528,1.0,1.0,1.0,1.0,1.0
56399,11.0,11.0,5.5,2.75,2.75
94960,21.0,10.5,7.0,3.5,3.0
47587,24.0,24.0,24.0,12.0,6.0
28526,14.0,14.0,4.666666666666667,2.8,1.5555555555555556
84898,1.0,1.0,1.0,1.0,1.0
93192,7.0,7.0,7.0,7.0,3.5
65089,21.0,21.0,10.5,3.0,3.0
25632,16.0,16.0,8.0,8.0,8.0
93250,3.0,3.0,3.0,1.5,1.0
43520,2.0,2.0,2.0,1.0,1.0
87352,27.0,27.0,13.5,9.0,9.0
92296,8.0,8.0,4.0,2.6666666666666665,1.6
72029,8.0,4.0,4.0,2.6666666666666665,2.0
30481,28.0,28.0,28.0,7.0,3.5
25226,34.0,34.0,34.0,8.5,1.8888888888888888
55835,6.0,6.0,6.0,6.0,6.0
37903,58.0,19.333333333333332,8.285714285714286,5.2727272727272725,3.0526315789473686
02138,16.0,16.0,4.0,2.0,1.4545454545454546
64037,48.0,48.0,48.0,12.0,3.2
63797,12.0,12.0,12.0,3.0,2.0
35015,32.0,32.0,32.0,8.0,1.8823529411764706
24862,2.0,2.0,2.0,2.0,1.0
64172,2.0,2.0,2.0,2.0,2.0
73795,1.0,1.0,1.0,1.0,1.0
35950,6.0,6.0,6.0,3.0,2.0
96976,46.0,23.0,9.2,5.111111111111111,2.4210526315789473
22882,2.0,2.0,2.0,2.0,2.0
65136,90.0,45.0,22.5,9.0,4.7368421052631575
49461,42.0,14.0,7.0,2.8,1.75
96649,74.0,37.0,12.333333333333334,3.8947368421052633,3.3636363636363638
47815,4.0,4.0,4.0,4.0,2.0
47466,1.0,1.0,1.0,1.0,1.0
27933,33.0,16.5,5.5,1.8333333333333333,1.375
42510,1.0,1.0,1.0,1.0,1.0
18380,12.0,12.0,6.0,1.7142857142857142,1.0
85677,15.0,15.0,3.0,1.3636363636363635,1.25
37058,5.0,2.5,2.5,2.5,1.6666666666666667
61886,61.0,12.2,5.083333333333333,2.5416666666666665,2.259259259259259
75362,43.0,21.5,7.166666666666667,3.0714285714285716,2.0476190476190474
16259,4.0,2.0,2.0,2.0,2.0
47235,31.0,31.0,31.0,7.75,2.5833333333333335
94367,5.0,5.0,5.0,1.6666666666666667,1.25
42838,1.0,1.0,1.0,1.0,1.0
18206,4.0,4.0,4.0,4.0,2.0
60677,1.0,1.0,1.0,1.0,1.0
97425,14.0,14.0,14.0,2.8,1.4
86432,13.0,13.0,13.0,3.25,1.8571428571428572
56564,1.0,1.0,1.0,1.0,1.0
51933,6.0,6.0,6.0,3.0,3.0
91064,6.0,6.0,1.5,1.0,1.0
07609,2.0,2.0,2.0,2.0,2.0
15044,6.0,6.0,6.0,2.0,2.0
92003,69.0,69.0,13.8,3.6315789473684212,2.875
04141,6.0,6.0,6.0,2.0,1.5
19623,1.0,1.0,1.0,1.0,1.0
57015,6.0,6.0,6.0,2.0,1.5
84776,6.0,6.0,2.0,2.0,2.0
21162,1.0,1.0,1.0,1.0,1.0
56366,125.0,62.5,20.833333333333332,6.25,2.9069767441860463
44695,1.0,1.0,1.0,1.0,1.0
44593,32.0,32.0,32.0,16.0,16.0
13982,3.0,3.0,3.0,1.5,1.5
60688,5.0,2.5,2.5,2.5,2.5
86341,17.0,8.5,3.4,2.4285714285714284,1.7
08531,2.0,2.0,2.0,2.0,2.0
69352,11.0,11.0,11.0,3.6666666666666665,1.8333333333333333
80662,5.0,5.0,5.0,1.25,1.25
52905,2.0,2.0,2.0,1.0,1.0
63130,3.0,3.0,3.0,1.5,1.5
30218,3.0,3.0,1.5,1.5,1.5
32828,6.0,6.0,6.0,6.0,1.5
30552,2.0,2.0,2.0,2.0,2.0
17950,2.0,2.0,1.0,1.0,1.0
84838,2.0,2.0,2.0,1.0,1.0
44994,2.0,2.0,2.0,2.0,2.0
70322,2.0,2.0,2.0,2.0,2.0
16879,1.0,1.0,1.0,1.0,1.0
01013,4.0,2.0,2.0,2.0,2.0
26216,3.0,3.0,3.0,3.0,1.5
33273,2.0,2.0,2.0,2.0,2.0
44085,3.0,3.0,3.0,1.5,1.5
47009,3.0,3.0,3.0,3.0,1.5
29868,6.0,6.0,6.0,3.0,3.0
23553,24.0,24.0,24.0,4.8,4.0
38285,8.0,8.0,8.0,2.6666666666666665,2.6666666666666665
20264,19.0,19.0,19.0,6.333333333333333,3.1666666666666665
03682,4.0,4.0,4.0,2.0,1.3333333333333333
71268,4.0,4.0,4.0,2.0,2.0
78753,9.0,4.5,2.25,2.25,1.2857142857142858
65593,7.0,7.0,7.0,3.5,1.4
31548,2.0,2.0,2.0,2.0,1.0
08593,1.0,1.0,1.0,1.0,1.0
48410,12.0,12.0,12.0,6.0,4.0
36899,7.0,7.0,7.0,2.3333333333333335,1.75
93667,5.0,5.0,2.5,1.6666666666666667,1.6666666666666667
38146,2.0,2.0,2.0,2.0,2.0
77951,8.0,4.0,2.6666666666666665,2.6666666666666665,1.6
74743,1.0,1.0,1.0,1.0,1.0
21909,46.0,46.0,46.0,7.666666666666667,3.5384615384615383
01559,2.0,2.0,1.0,1.0,1.0
51058,21.0,10.5,7.0,7.0,5.25
21447,3.0,3.0,3.0,1.5,1.0
20932,4.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
00707,12.0,12.0,12.0,12.0,6.0
34255,9.0,4.5,4.5,3.0,1.8
69966,64.0,64.0,64.0,21.333333333333332,8.0
63538,2.0,2.0,1.0,1.0,1.0
36132,1.0,1.0,1.0,1.0,1.0
45263,2.0,2.0,2.0,2.0,2.0
44485,50.0,25.0,12.5,7.142857142857143,4.166666666666667
42471,1.0,1.0,1.0,1.0,1.0
12748,2.0,2.0,2.0,1.0,1.0
99663,34.0,34.0,6.8,5.666666666666667,3.090909090909091
96478,2.0,2.0,2.0,1.0,1.0
71321,11.0,11.0,11.0,5.5,2.75
41251,10.0,10.0,5.0,2.0,1.1111111111111112
21554,15.0,15.0,15.0,7.5,5.0
09977,4.0,4.0,4.0,4.0,4.0
18042,3.0,3.0,3.0,3.0,3.0
06485,1.0,1.0,1.0,1.0,1.0
88561,1.0,1.0,1.0,1.0,1.0
06695,9.0,9.0,4.5,3.0,2.25
43675,4.0,4.0,4.0,2.0,1.3333333333333333
55683,5.0,5.0,5.0,5.0,2.5
26611,1.0,1.0,1.0,1.0,1.0
87014,2.0,2.0,2.0,2.0,2.0
65226,9.0,4.5,2.25,1.8,1.8
89467,10.0,2.5,2.5,2.0,1.6666666666666667
92118,1.0,1.0,1.0,1.0,1.0
14709,1.0,1.0,1.0,1.0,1.0
27370,10.0,10.0,10.0,3.3333333333333335,2.5
13720,1.0,1.0,1.0,1.0,1.0
42943,2.0,2.0,2.0,2.0,2.0
60857,1.0,1.0,1.0,1.0,1.0
81314,3.0,3.0,3.0,3.0,1.5
75415,1.0,1.0,1.0,1.0,1.0
35881,6.0,3.0,2.0,1.5,1.2
08216,1.0,1.0,1.0,1.0,1.0
89373,5.0,5.0,2.5,1.6666666666666667,1.6666666666666667
20841,2.0,2.0,2.0,2.0,1.0
40919,53.0,26.5,8.833333333333334,4.076923076923077,2.9444444444444446
42119,6.0,6.0,6.0,1.5,1.2
50390,1.0,1.0,1.0,1.0,1.0
46052,3.0,3.0,3.0,1.0,1.0
10024,57.0,28.5,9.5,2.375,1.5
03728,22.0,7.333333333333333,7.333333333333333,7.333333333333333,3.6666666666666665
64640,1.0,1.0,1.0,1.0,1.0
58988,2.0,2.0,2.0,2.0,1.0
99280,3.0,1.5,1.5,1.5,1.5
08158,2.0,2.0,2.0,2.0,2.0
49023,1.0,1.0,1.0,1.0,1.0
03242,4.0,4.0,2.0,1.3333333333333333,1.3333333333333333
91872,1.0,1.0,1.0,1.0,1.0
26699,26.0,26.0,26.0,8.666666666666666,3.7142857142857144
96414,2.0,2.0,2.0,2.0,2.0
92000,1.0,1.0,1.0,1.0,1.0
26141,1.0,1.0,1.0,1.0,1.0
49699,31.0,10.333333333333334,6.2,1.631578947368421,1.3478260869565217
81021,2.0,2.0,2.0,1.0,1.0
12815,24.0,24.0,24.0,6.0,2.6666666666666665
70918,11.0,11.0,11.0,5.5,3.6666666666666665
48276,1.0,1.0,1.0,1.0,1.0
16466,5.0,5.0,2.5,2.5,2.5
97520,5.0,5.0,5.0,5.0,2.5
01807,37.0,18.5,6.166666666666667,2.0555555555555554,1.85
02978,1.0,1.0,1.0,1.0,1.0
67305,4.0,1.3333333333333333,1.0,1.0,1.0
74493,7.0,3.5,1.75,1.0,1.0
12102,1.0,1.0,1.0,1.0,1.0
20046,1.0,1.0,1.0,1.0,1.0
77515,7.0,7.0,7.0,3.5,3.5
24364,15.0,15.0,15.0,5.0,5.0
20042,21.0,21.0,21.0,10.5,7.0
33014,4.0,4.0,1.0,1.0,1.0
43345,7.0,7.0,7.0,3.5,2.3333333333333335
03153,2.0,1.0,1.0,1.0,1.0
11994,8.0,8.0,8.0,4.0,2.6666666666666665
37830,2.0,2.0,2.0,1.0,1.0
69696,5.0,5.0,5.0,5.0,2.5
37936,9.0,9.0,9.0,9.0,4.5
27188,32.0,32.0,8.0,1.8823529411764706,1.5238095238095237
28931,2.0,2.0,2.0,2.0,2.0
34247,4.0,4.0,4.0,2.0,1.3333333333333333
79293,1.0,1.0,1.0,1.0,1.0
28894,2.0,2.0,2.0,1.0,1.0
33738,6.0,6.0,2.0,1.5,1.5
30637,8.0,8.0,8.0,2.6666666666666665,2.0
36970,23.0,23.0,23.0,23.0,23.0
38908,8.0,8.0,8.0,2.0,1.6
04295,40.0,40.0,40.0,8.0,3.6363636363636362
74477,4.0,4.0,4.0,2.0,2.0
16564,20.0,20.0,5.0,2.2222222222222223,1.5384615384615385
54547,7.0,7.0,7.0,3.5,3.5
88291,6.0,6.0,6.0,6.0,2.0
08095,7.0,7.0,7.0,7.0,7.0
67122,9.0,9.0,9.0,1.8,1.125
27447,3.0,3.0,3.0,3.0,3.0
76542,1.0,1.0,1.0,1.0,1.0
31317,16.0,8.0,3.2,2.2857142857142856,1.6
43478,1.0,1.0,1.0,1.0,1.0
17662,1.0,1.0,1.0,1.0,1.0
03494,2.0,2.0,2.0,1.0,1.0
37296,5.0,5.0,5.0,2.5,1.6666666666666667
11476,2.0,2.0,2.0,1.0,1.0
60718,3.0,3.0,3.0,3.0,3.0
13715,31.0,31.0,6.2,1.9375,1.631578947368421
01302,4.0,4.0,4.0,4.0,2.0
26097,3.0,3.0,1.5,1.5,1.5
67043,1.0,1.0,1.0,1.0,1.0
55867,7.0,7.0,7.0,3.5,1.75
14595,2.0,2.0,2.0,2.0,2.0
51819,1.0,1.0,1.0,1.0,1.0
24344,1.0,1.0,1.0,1.0,1.0
53361,9.0,9.0,9.0,9.0,3.0
66126,6.0,6.0,6.0,6.0,6.0
84040,13.0,13.0,2.6,1.4444444444444444,1.3
72863,13.0,13.0,13.0,6.5,4.333333333333333
95308,2.0,2.0,2.0,2.0,1.0
63108,9.0,9.0,9.0,4.5,2.25
49983,1.0,1.0,1.0,1.0,1.0
57947,21.0,21.0,10.5,10.5,7.0
97109,16.0,16.0,5.333333333333333,4.0,2.6666666666666665
60060,2.0,2.0,2.0,2.0,2.0
19228,1.0,1.0,1.0,1.0,1.0
70678,4.0,4.0,4.0,4.0,4.0
48141,6.0,3.0,1.5,1.0,1.0
05128,2.0,2.0,2.0,2.0,2.0
22876,4.0,4.0,4.0,2.0,2.0
32191,10.0,5.0,2.5,2.5,1.4285714285714286
81530,3.0,3.0,3.0,1.0,1.0
07071,5.0,5.0,5.0,2.5,1.6666666666666667
34323,6.0,6.0,2.0,1.5,1.5
50492,1.0,1.0,1.0,1.0,1.0
61436,5.0,5.0,5.0,5.0,5.0
48581,13.0,6.5,2.1666666666666665,1.3,1.0
47590,25.0,25.0,25.0,6.25,5.0
44648,12.0,12.0,12.0,12.0,6.0
63977,12.0,12.0,12.0,3.0,2.4
02006,28.0,14.0,7.0,3.5,2.5454545454545454
78294,3.0,3.0,3.0,1.5,1.0
06462,23.0,7.666666666666667,3.8333333333333335,2.090909090909091,1.4375
78719,1.0,1.0,1.0,1.0,1.0
10213,10.0,5.0,2.0,2.0,1.4285714285714286
52524,16.0,16.0,16.0,8.0,2.6666666666666665
53489,1.0,1.0,1.0,1.0,1.0
54505,4.0,4.0,4.0,4.0,4.0
97286,37.0,18.5,7.4,4.111111111111111,2.642857142857143
17998,1.0,1.0,1.0,1.0,1.0
73153,6.0,6.0,3.0,2.0,2.0
07480,15.0,5.0,5.0,5.0,3.0
28770,29.0,29.0,29.0,14.5,7.25
93620,1.0,1.0,1.0,1.0,1.0
80785,1.0,1.0,1.0,1.0,1.0
78655,3.0,3.0,3.0,3.0,1.0
84268,36.0,12.0,4.0,1.894736842105263,1.5
80712,1.0,1.0,1.0,1.0,1.0
69021,57.0,57.0,57.0,14.25,7.125
22333,7.0,7.0,7.0,2.3333333333333335,1.4
04571,1.0,1.0,1.0,1.0,1.0
63905,1.0,1.0,1.0,1.0,1.0
80830,7.0,7.0,7.0,7.0,7.0
35642,5.0,5.0,2.5,1.6666666666666667,1.6666666666666667
56102,39.0,19.5,6.5,4.333333333333333,2.2941176470588234
13179,1.0,1.0,1.0,1.0,1.0
52674,10.0,10.0,10.0,5.0,3.3333333333333335
37650,9.0,9.0,9.0,4.5,2.25
71737,1.0,1.0,1.0,1.0,1.0
37402,2.0,1.0,1.0,1.0,1.0
30190,6.0,6.0,6.0,3.0,2.0
91617,2.0,2.0,2.0,2.0,2.0
48879,3.0,1.5,1.0,1.0,1.0
29003,1.0,1.0,1.0,1.0,1.0
73843,118.0,118.0,39.333333333333336,29.5,16.857142857142858
53570,4.0,4.0,4.0,1.0,1.0
75491,1.0,1.0,1.0,1.0,1.0
92792,2.0,2.0,2.0,2.0,1.0
39615,1.0,1.0,1.0,1.0,1.0
62270,4.0,4.0,4.0,2.0,1.3333333333333333
82567,1.0,1.0,1.0,1.0,1.0
12794,7.0,7.0,7.0,3.5,3.5
52599,2.0,2.0,2.0,2.0,2.0
50596,4.0,4.0,4.0,2.0,2.0
72414,15.0,15.0,7.5,7.5,3.75
